origin,mag,place,dist_km,depth_km,fs,epoch,pre_1_15,sig_1_15,snr,snr_rms,peak_1_15,az_deg,az,likely,pred_uv,resid_log10,seen,triggered,pre_lo,sig_lo,r_lo,pre_mid,sig_mid,r_mid,pre_hi,sig_hi,r_hi,lo_hi
2026-07-21T01:12:57Z,1.83,"8 km W of Cobb, CA",45.6,2.0,57.0,pre-rdatac,0.76,0.719,1.31,0.95,0.995,338.8,NNW,0,8.747,-0.944,0,0,0.638,0.608,0.954,0.404,0.362,0.897,0.358,0.336,0.939,1.016
2026-07-21T00:43:37Z,1.8,"11 km ESE of Gilroy, CA",194.8,5.7,57.0,pre-rdatac,0.845,0.851,1.16,1.01,0.976,147.6,SSE,0,0.85,0.06,0,0,0.706,0.733,1.038,0.467,0.436,0.934,0.297,0.285,0.961,1.08
2026-07-21T00:40:24Z,2.7,"17 km SE of Silver Springs, Nevada",322.9,7.0,57.0,pre-rdatac,2.366,0.972,0.57,0.41,1.341,71.5,ENE,0,2.207,-0.216,0,0,2.305,0.795,0.345,0.68,0.552,0.811,0.387,0.44,1.137,0.303
2026-07-21T00:30:33Z,1.04,"8 km NW of The Geysers, CA",45.7,2.3,57.0,pre-rdatac,1.295,1.238,1.48,0.96,1.913,338.4,NNW,0,1.415,0.131,0,0,0.955,0.906,0.948,0.829,0.804,0.971,0.527,0.511,0.971,0.977
2026-07-21T00:12:33Z,1.04,"3 km ESE of The Geysers, CA",36.2,1.6,57.0,pre-rdatac,2.71,1.209,0.89,0.45,2.421,344.6,NNW,0,1.906,0.104,0,0,2.501,1.107,0.443,1.021,0.502,0.491,0.536,0.359,0.669,0.661
2026-07-20T15:13:43Z,0.89,"28 km ESE of Kernville, CA",504.6,7.2,57.0,pre-rdatac,0.739,0.756,1.12,1.02,0.831,126.5,SE,0,0.009,1.944,0,0,0.477,0.511,1.069,0.558,0.557,0.998,0.734,0.723,0.986,1.085
2026-07-20T15:13:10Z,1.11,"17 km WSW of Johannesburg, CA",552.8,7.3,57.0,pre-rdatac,0.755,0.743,1.1,0.98,0.83,127.7,SE,0,0.011,1.859,0,0,0.481,0.497,1.032,0.583,0.553,0.949,0.733,0.705,0.962,1.073
2026-07-20T14:29:21Z,1.07,"7 km NW of The Geysers, CA",44.7,2.6,57.0,pre-rdatac,0.777,0.772,1.09,0.99,0.846,339.2,NNW,0,1.559,-0.265,0,0,0.469,0.502,1.072,0.61,0.585,0.958,0.751,0.721,0.959,1.118
2026-07-20T11:55:43Z,1.12,"7 km NW of The Geysers, CA",43.6,3.2,57.0,pre-rdatac,0.768,0.741,1.16,0.97,0.888,336.7,NNW,0,1.809,-0.309,0,0,0.483,0.456,0.944,0.599,0.59,0.986,0.737,0.72,0.977,0.966
2026-07-20T10:42:19Z,0.81,"9 km SE of Cloverdale, CA",43.2,1.2,57.0,pre-rdatac,0.766,0.774,1.14,1.01,0.87,321.8,NW,0,0.897,-0.013,0,0,0.458,0.498,1.088,0.614,0.589,0.959,0.732,0.717,0.978,1.112
2026-07-20T10:20:34Z,1.26,"10 km ENE of Coso Junction, CA",499.9,2.3,57.0,pre-rdatac,0.748,0.771,1.19,1.03,0.887,120.6,ESE,0,0.023,1.589,0,0,0.463,0.486,1.05,0.592,0.607,1.025,0.724,0.727,1.004,1.046
2026-07-20T10:04:42Z,0.9,"2 km SE of The Geysers, CA",36.3,2.7,57.0,pre-rdatac,0.747,0.747,1.08,1.0,0.808,344.3,NNW,0,1.377,-0.232,0,0,0.452,0.467,1.033,0.598,0.584,0.978,0.743,0.72,0.969,1.066
2026-07-20T09:53:12Z,1.09,"10 km ENE of Coso Junction, CA",499.9,2.5,57.0,pre-rdatac,0.792,0.753,1.21,0.95,0.957,120.6,ESE,0,0.015,1.793,0,0,0.469,0.46,0.981,0.641,0.595,0.929,0.732,0.71,0.97,1.011
2026-07-20T09:50:17Z,2.93,"10 km ENE of Coso Junction, CA",499.7,2.6,57.0,pre-rdatac,0.784,0.786,1.16,1.0,0.907,120.6,ESE,0,1.07,-0.071,0,0,0.489,0.456,0.933,0.615,0.642,1.044,0.741,0.708,0.955,0.977
2026-07-20T09:28:17Z,1.58,"18 km WSW of Johannesburg, CA",552.2,8.1,57.0,pre-rdatac,0.744,0.775,1.44,1.04,1.072,127.7,SE,0,0.034,1.498,0,0,0.505,0.533,1.055,0.543,0.56,1.03,0.74,0.729,0.985,1.07
2026-07-20T07:52:01Z,0.26,"16 km E of Little Lake, CA",517.2,3.7,57.0,pre-rdatac,0.772,0.827,1.13,1.07,0.876,121.6,ESE,0,0.002,2.633,0,0,0.488,0.557,1.141,0.594,0.606,1.019,0.752,0.728,0.968,1.179
2026-07-20T07:42:53Z,0.74,"2 km NNW of The Geysers, CA",39.7,1.3,57.0,pre-rdatac,0.775,0.785,1.15,1.01,0.892,342.1,NNW,0,0.849,0.021,0,0,0.514,0.529,1.028,0.574,0.57,0.993,0.743,0.731,0.984,1.045
2026-07-20T07:34:45Z,0.94,"4 km NW of The Geysers, CA",42.4,-0.1,57.0,pre-rdatac,0.771,0.755,1.05,0.98,0.813,340.3,NNW,0,1.238,-0.183,0,0,0.516,0.47,0.91,0.57,0.585,1.027,0.741,0.719,0.971,0.937
2026-07-20T07:15:29Z,0.65,"7 km NW of The Geysers, CA",44.7,2.8,55.0,pre-rdatac,0.789,0.896,1.25,1.14,0.983,338.3,NNW,0,0.592,0.22,0,0,0.518,0.624,1.204,0.583,0.634,1.088,0.768,0.721,0.939,1.282
